Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
22,12,21,19,20,17,13,44,8,3,4,10,16,27,27,27,1,0,0,1,0,0,0,0,0
22,12,19,1,18,16,45,45,11,15,0,1,57,7,90,14,1,0,0,1,0,0,0,0,3
17,12,20,11,20,15,21,46,4,6,3,6,29,20,63,24,1,0,1,0,0,0,0,0,1
16,12,21,4,20,16,28,44,8,8,4,4,26,20,59,22,1,0,0,0,1,0,0,0,3
15,12,19,5,18,15,23,42,11,7,2,6,30,31,47,24,1,0,0,1,0,0,0,0,0
8,12,14,4,18,13,24,33,9,7,3,3,25,18,64,18,1,0,0,1,0,0,0,0,3
8,12,14,13,18,13,14,33,9,3,5,5,16,22,30,30,1,0,0,1,0,0,0,0,3
7,12,19,16,16,17,11,38,11,1,8,8,17,25,8,39,1,1,0,0,0,0,0,0,2
1,12,15,14,20,14,17,26,7,4,5,5,10,12,37,37,1,0,0,1,0,0,0,0,2
30,12,13,15,20,19,19,51,11,5,4,10,17,25,35,20,1,0,0,0,1,0,0,0,0
22,12,18,12,20,16,21,46,4,6,3,7,16,21,51,26,1,0,0,1,0,0,0,0,0
22,12,21,14,20,16,18,44,8,4,6,6,19,21,22,37,1,0,0,1,0,0,0,0,1
16,12,18,5,18,14,23,39,10,7,2,5,30,17,51,17,1,0,0,0,1,0,0,0,2
15,12,16,16,20,16,12,42,9,3,3,10,13,23,22,22,1,0,0,1,0,0,0,0,1
15,12,15,7,18,14,22,36,9,6,4,4,30,21,37,27,1,0,0,1,0,0,0,0,0
9,12,11,12,20,14,18,28,7,5,3,6,15,19,51,17,1,0,0,0,1,0,0,0,4
9,12,14,9,20,14,20,43,2,6,2,6,15,18,51,8,1,0,0,0,1,0,0,0,1
8,12,15,16,20,15,11,41,9,3,2,10,14,30,27,9,1,0,0,1,0,0,0,0,1
8,12,15,19,20,15,9,41,9,2,3,10,14,32,8,26,1,0,0,1,0,0,0,0,1
8,12,14,11,18,13,15,33,9,4,3,6,19,25,27,27,1,0,0,1,0,0,0,0,1
29,12,15,11,20,18,25,50,5,6,7,5,28,26,39,26,1,0,0,1,0,0,0,0,2
29,12,16,10,20,19,27,51,10,8,3,8,26,27,55,20,1,0,0,1,0,0,0,0,1
24,12,18,7,18,16,26,35,12,8,2,6,19,21,20,41,1,0,1,0,0,0,0,0,0
18,12,20,4,12,17,30,34,9,9,3,5,22,18,55,33,1,0,0,0,0,0,1,0,5
16,12,21,3,18,12,28,33,7,9,1,2,25,12,73,9,1,0,0,0,1,0,0,0,5
15,12,19,7,10,17,21,46,13,6,3,8,27,28,69,14,1,0,0,1,0,0,0,0,1
8,12,17,8,18,13,20,33,9,5,5,3,21,20,34,42,1,0,0,1,0,0,0,0,1
1,12,19,20,20,15,8,42,8,1,5,9,10,30,0,51,1,0,0,1,0,0,0,0,0
1,12,19,12,20,13,16,38,1,4,4,5,17,16,26,17,1,0,0,1,0,0,0,0,4
29,12,15,14,20,18,19,50,5,5,4,9,25,35,35,27,1,0,0,1,0,0,0,0,0
26,12,16,2,24,23,47,48,15,14,5,4,41,26,60,25,1,0,0,0,0,0,0,1,3
23,12,14,11,18,16,19,45,11,5,4,7,21,32,35,20,1,0,0,0,1,0,0,0,2
22,12,16,11,20,17,23,45,9,7,2,8,25,28,55,14,1,0,0,1,0,0,0,0,2
22,12,15,14,20,16,16,46,4,4,4,8,22,33,29,22,1,0,0,1,0,0,0,0,3
19,12,20,10,18,15,19,39,10,5,4,6,14,19,47,31,1,0,0,0,0,0,0,1,2
16,12,15,12,20,15,19,43,3,4,7,4,21,16,47,31,1,0,0,0,1,0,0,0,3
15,12,13,9,20,15,21,31,7,5,6,4,16,12,39,47,1,0,0,1,0,0,0,0,1
15,12,15,15,18,14,11,36,9,3,2,9,9,29,42,17,1,0,0,1,0,0,0,0,2
15,12,15,14,18,14,13,36,9,3,4,7,20,23,17,42,1,0,0,1,0,0,0,0,1
15,12,15,1,19,14,29,29,9,8,5,1,25,11,73,18,1,0,0,1,0,0,0,0,1
9,12,14,10,18,13,18,36,9,5,3,5,12,14,27,27,1,0,0,0,1,0,0,0,1
9,12,17,11,20,14,19,31,7,5,4,5,17,16,44,22,1,0,0,0,1,0,0,0,1
8,12,18,1,10,16,43,43,13,14,1,1,50,17,85,0,1,0,0,1,0,0,0,0,3
8,12,14,8,18,13,18,33,9,5,3,5,18,18,55,11,1,0,0,1,0,0,0,0,2
7,12,19,1,18,14,39,39,8,13,0,1,47,7,86,16,1,1,0,0,0,0,0,0,6
6,12,19,3,18,13,29,39,8,9,2,2,25,14,90,0,1,0,0,0,0,1,0,0,4
3,12,17,3,16,11,23,29,2,7,2,2,15,6,55,14,1,0,1,0,0,0,0,0,2
3,12,17,15,18,13,13,30,10,3,4,6,12,17,60,0,1,0,1,0,0,0,0,0,2
3,12,16,11,16,15,17,34,10,4,5,6,19,21,39,39,1,0,1,0,0,0,0,0,4
2,12,14,7,20,14,20,40,4,5,5,4,21,19,48,20,1,0,0,0,1,0,0,0,0
2,12,14,11,20,13,18,40,1,4,6,3,17,15,17,59,1,0,0,0,1,0,0,0,2
2,12,11,10,20,14,19,26,7,5,4,5,14,17,50,20,1,0,0,0,1,0,0,0,1
1,12,17,7,20,14,20,26,7,5,5,4,15,11,51,29,1,0,0,1,0,0,0,0,3
28,12,20,3,4,2,1,6,1,0,1,1,4,5,40,20,1,1,0,0,0,0,0,0,0
26,12,16,1,24,23,48,48,15,14,6,3,39,20,63,31,1,0,0,0,0,0,0,1,3
23,12,18,19,20,16,10,37,8,2,4,10,15,31,16,31,1,0,0,0,1,0,0,0,2
23,12,21,5,18,13,22,33,7,6,4,3,20,15,40,40,1,0,0,0,1,0,0,0,1
22,12,15,10,18,16,21,39,11,6,3,7,23,28,35,41,1,0,0,1,0,0,0,0,3
22,12,16,9,20,17,24,48,9,7,3,7,25,25,48,14,1,0,0,1,0,0,0,0,0
15,12,19,6,18,15,22,42,11,6,4,5,27,22,63,8,1,0,0,1,0,0,0,0,2
9,12,11,9,20,14,20,43,2,5,5,4,21,19,42,26,1,0,0,0,1,0,0,0,3
8,12,17,17,20,14,14,28,7,3,5,6,13,16,18,55,1,0,0,1,0,0,0,0,2
8,12,15,13,20,15,18,41,9,5,3,7,20,23,34,26,1,0,0,1,0,0,0,0,3
5,12,18,11,20,15,18,43,8,4,6,5,16,17,59,26,1,0,0,0,0,0,0,1,3
5,12,18,13,20,15,17,43,8,4,5,6,21,22,39,24,1,0,0,0,0,0,0,1,3
2,12,20,16,18,10,9,24,7,2,3,5,8,14,27,41,1,0,0,0,1,0,0,0,0
30,12,15,11,19,17,21,34,11,5,6,6,17,20,39,33,1,0,0,0,1,0,0,0,3
29,12,15,17,20,18,15,50,5,3,6,9,14,23,33,39,1,0,0,1,0,0,0,0,2
23,12,16,1,18,13,33,33,7,11,0,2,28,8,101,0,1,0,0,0,1,0,0,0,2
22,12,15,16,20,16,16,46,4,4,4,8,20,29,31,24,1,0,0,1,0,0,0,0,2
22,12,21,1,20,17,47,47,11,15,2,0,50,10,81,22,1,0,0,1,0,0,0,0,1
22,12,21,4,20,16,29,44,8,8,5,3,24,12,52,39,1,0,0,1,0,0,0,0,1
22,12,16,1,12,17,36,36,9,11,3,3,39,10,80,20,1,0,0,1,0,0,0,0,3
19,12,20,12,18,15,17,39,10,4,5,6,19,24,31,39,1,0,0,0,0,0,0,1,1
19,12,20,9,18,15,21,39,10,6,3,6,25,25,47,39,1,0,0,0,0,0,0,1,1
16,12,18,15,18,12,11,33,7,3,2,7,7,15,20,11,1,0,0,0,1,0,0,0,0
8,12,16,4,18,14,24,30,10,7,3,4,23,16,82,27,1,0,0,1,0,0,0,0,2
1,12,14,15,18,13,11,33,9,3,2,8,9,26,30,30,1,0,0,1,0,0,0,0,1
29,12,16,8,24,24,37,51,15,11,4,9,31,32,45,20,1,0,0,1,0,0,0,0,0
26,12,15,14,20,17,17,49,5,3,8,6,16,23,33,19,1,0,0,0,0,0,0,1,1
23,12,18,4,18,13,29,33,7,9,2,2,25,11,82,9,1,0,0,0,1,0,0,0,6
21,12,21,10,19,15,20,30,10,5,5,5,16,16,42,26,1,1,0,0,0,0,0,0,1
19,12,20,3,12,16,33,34,9,10,3,3,36,10,80,20,1,0,0,0,0,0,0,1,3
16,12,14,7,14,19,27,44,16,7,6,6,25,34,46,37,1,0,0,0,1,0,0,0,1
16,12,13,8,12,16,23,34,9,6,5,5,26,19,55,33,1,0,0,0,1,0,0,0,2
16,12,19,4,16,20,39,56,7,11,6,3,36,16,63,16,1,0,0,0,1,0,0,0,1
16,12,16,12,20,15,21,31,7,6,3,6,17,20,31,31,1,0,0,0,1,0,0,0,1
10,12,17,2,18,14,26,30,11,8,2,4,31,21,63,0,1,0,1,0,0,0,0,0,0
9,12,14,17,20,14,13,43,2,3,4,7,12,18,34,26,1,0,0,0,1,0,0,0,1
8,12,17,1,16,17,38,38,11,11,5,1,41,17,71,31,1,0,0,1,0,0,0,0,1
8,12,18,1,16,19,53,53,7,17,2,0,50,11,102,8,1,0,0,1,0,0,0,0,3
7,12,20,3,24,20,35,40,11,10,5,5,42,28,49,30,1,1,0,0,0,0,0,0,2
5,12,15,12,16,18,16,50,7,3,7,8,15,25,39,31,1,0,0,0,0,0,0,1,1
3,12,20,5,18,10,18,27,7,5,3,2,17,13,66,0,1,0,1,0,0,0,0,0,1
2,12,13,8,14,18,23,38,15,5,8,5,20,25,27,46,1,0,0,0,1,0,0,0,1
1,12,18,7,18,14,19,39,8,5,4,5,24,22,66,0,1,0,0,1,0,0,0,0,0
1,12,15,17,20,14,11,38,8,2,5,7,9,23,18,37,1,0,0,1,0,0,0,0,1
29,12,13,2,12,20,39,42,10,11,6,3,42,16,66,33,1,0,0,1,0,0,0,0,1
23,12,17,5,18,16,26,35,12,7,5,4,26,19,62,35,1,0,0,0,1,0,0,0,4
22,12,17,6,18,16,26,34,12,8,2,6,33,27,55,14,1,0,0,1,0,0,0,0,4
22,12,15,18,18,16,11,39,11,2,5,9,14,37,7,35,1,0,0,1,0,0,0,0,0
22,12,15,8,20,16,24,46,4,6,6,4,26,22,44,29,1,0,0,1,0,0,0,0,1
19,12,20,8,12,17,26,34,9,7,5,5,28,19,55,22,1,0,0,0,0,0,0,1,0
19,12,18,14,18,15,15,39,10,4,3,8,16,21,34,26,1,0,0,0,0,0,0,1,1
17,12,21,7,19,14,22,30,10,6,4,4,17,16,46,37,1,0,1,0,0,0,0,0,3
17,12,20,5,24,21,37,45,14,11,4,6,31,24,60,16,1,0,1,0,0,0,0,0,0
16,12,15,11,20,15,20,44,3,5,5,5,23,19,46,18,1,0,0,0,1,0,0,0,2
16,12,16,10,14,19,22,44,16,5,7,7,23,24,37,37,1,0,0,0,1,0,0,0,0
14,12,21,4,22,17,32,34,10,10,2,5,21,13,69,7,1,1,0,0,0,0,0,0,1
9,12,13,2,16,16,32,34,10,10,2,4,30,12,66,15,1,0,0,0,1,0,0,0,1
8,12,18,15,18,11,9,30,7,2,3,6,14,17,27,27,1,0,0,1,0,0,0,0,0
8,12,18,1,14,18,39,39,11,11,6,1,30,10,73,37,1,0,0,1,0,0,0,0,2
8,12,17,14,16,16,15,34,10,4,3,9,9,22,16,8,1,0,0,1,0,0,0,0,0
8,12,16,1,16,17,43,43,12,14,1,2,43,14,66,22,1,0,0,1,0,0,0,0,3
5,12,19,9,12,14,14,30,5,4,2,8,15,24,50,11,1,0,0,0,0,0,0,1,1
3,12,16,3,12,16,32,42,8,10,2,4,21,9,77,11,1,0,1,0,0,0,0,0,2
2,12,13,1,12,16,44,44,10,14,2,0,39,13,88,11,1,0,0,0,1,0,0,0,1
2,12,13,2,16,17,34,38,11,10,4,3,41,19,63,31,1,0,0,0,1,0,0,0,3
1,12,20,3,18,11,22,24,7,6,4,1,19,10,77,11,1,0,0,1,0,0,0,0,2
29,12,16,2,24,24,48,51,15,14,6,4,44,29,70,20,1,0,0,1,0,0,0,0,3
29,12,16,5,24,24,39,51,15,10,9,5,25,17,50,40,1,0,0,1,0,0,0,0,2
26,12,16,10,24,23,34,48,15,10,4,9,28,32,45,20,1,0,0,0,0,0,0,1,3
26,12,16,12,24,23,32,48,15,9,5,9,29,27,35,45,1,0,0,0,0,0,0,1,0
26,12,16,13,24,23,31,48,15,8,7,8,28,27,30,35,1,0,0,0,0,0,0,1,1
24,12,18,16,18,16,16,35,12,4,4,8,19,26,41,48,1,0,1,0,0,0,0,0,0
23,12,15,6,19,15,25,30,11,6,7,2,18,10,47,47,1,0,0,0,1,0,0,0,2
21,12,20,6,20,18,31,41,12,8,7,3,17,10,42,42,1,1,0,0,0,0,0,0,1
21,12,18,16,18,17,12,37,10,2,6,9,18,27,27,48,1,1,0,0,0,0,0,0,0
17,12,19,4,14,19,33,40,12,10,3,6,25,21,46,18,1,0,1,0,0,0,0,0,0
16,12,17,5,18,15,25,34,12,7,4,4,25,17,47,31,1,0,0,0,1,0,0,0,2
16,12,18,1,16,18,39,39,14,11,6,1,42,18,63,39,1,0,0,0,1,0,0,0,2
16,12,16,3,12,16,31,34,9,9,4,3,38,14,55,33,1,0,0,0,1,0,0,0,1
15,12,14,8,18,15,21,33,11,5,6,4,20,18,39,39,1,0,0,1,0,0,0,0,3
15,12,16,23,24,21,18,43,11,4,6,11,15,29,27,33,1,0,0,1,0,0,0,0,0
10,12,19,7,18,15,24,34,9,6,6,3,24,16,48,27,1,0,1,0,0,0,0,0,1
9,12,15,2,14,18,41,41,16,13,2,3,43,18,64,18,1,0,0,0,1,0,0,0,3
2,12,12,4,12,14,26,29,5,8,2,4,19,15,66,11,1,0,0,0,1,0,0,0,1
30,12,18,4,4,2,0,4,0,0,0,2,1,3,31,47,1,0,0,0,1,0,0,0,1
28,12,9,2,10,9,19,20,2,6,1,2,21,10,82,0,1,1,0,0,0,0,0,0,1
28,12,18,1,18,14,35,35,13,11,2,1,31,10,93,8,1,1,0,0,0,0,0,0,2
27,12,20,6,16,20,31,48,14,9,4,7,34,27,47,24,1,0,0,0,0,1,0,0,3
27,12,18,16,16,20,14,48,14,3,5,12,19,34,22,22,1,0,0,0,0,1,0,0,0
27,12,21,17,19,16,13,31,11,3,4,9,15,23,44,29,1,0,0,0,0,1,0,0,0
26,12,15,3,12,19,36,39,9,11,3,5,29,19,55,33,1,0,0,0,0,0,0,1,3
23,12,20,15,16,19,17,42,14,4,5,10,28,41,39,16,1,0,0,0,1,0,0,0,3
22,12,20,8,16,19,30,42,14,8,6,5,29,21,47,39,1,0,0,1,0,0,0,0,3
22,12,15,16,18,16,14,39,11,4,2,10,11,32,41,14,1,0,0,1,0,0,0,0,1
17,12,18,3,12,11,25,31,7,8,1,2,29,9,66,11,1,0,1,0,0,0,0,0,3
17,12,15,5,16,20,33,57,7,8,9,3,28,20,55,39,1,0,1,0,0,0,0,0,1
17,12,18,4,16,18,33,46,15,10,3,5,38,16,66,15,1,0,1,0,0,0,0,0,0
17,12,20,10,14,13,16,33,12,4,4,5,15,17,46,37,1,0,1,0,0,0,0,0,1
17,12,15,6,16,20,32,57,7,9,5,6,27,21,24,39,1,0,1,0,0,0,0,0,0
16,12,16,4,10,17,24,46,13,6,6,5,26,25,73,37,1,0,0,0,1,0,0,0,0
16,12,20,8,16,18,27,39,14,7,6,5,25,20,55,39,1,0,0,0,1,0,0,0,4
16,12,15,1,10,17,42,42,3,13,3,1,31,9,55,14,1,0,0,0,1,0,0,0,1
16,12,14,1,12,17,45,45,11,14,3,0,41,15,88,11,1,0,0,0,1,0,0,0,5
15,12,13,3,18,16,28,37,9,6,10,0,25,12,41,62,1,0,0,1,0,0,0,0,2
15,12,20,16,16,18,11,39,11,2,5,11,16,32,29,15,1,0,0,1,0,0,0,0,2
15,12,16,8,24,21,32,43,11,8,8,5,41,32,38,49,1,0,0,1,0,0,0,0,2
9,12,19,8,16,17,25,39,11,7,4,6,31,30,59,22,1,0,0,0,1,0,0,0,2
9,12,11,13,16,16,17,34,10,3,8,5,12,13,47,24,1,0,0,0,1,0,0,0,4
9,12,13,12,12,15,8,33,8,2,2,11,12,32,20,0,1,0,0,0,1,0,0,0,1
8,12,15,3,12,14,30,31,8,9,3,2,31,7,55,22,1,0,0,1,0,0,0,0,5
8,12,15,1,24,20,40,40,11,12,4,4,35,22,58,29,1,0,0,1,0,0,0,0,3
7,12,17,6,16,17,30,43,12,9,3,5,24,18,47,24,1,1,0,0,0,0,0,0,0
6,12,17,1,18,13,32,32,13,10,2,1,29,10,84,17,1,0,0,0,0,1,0,0,2
5,12,19,1,12,14,30,30,5,9,3,2,37,12,73,25,1,0,0,0,0,0,0,1,0
3,12,17,10,12,10,7,25,7,2,1,7,10,22,25,13,1,0,1,0,0,0,0,0,2
2,12,15,4,10,16,24,43,13,6,6,4,30,32,49,49,1,0,0,0,1,0,0,0,1
2,12,17,1,16,17,47,47,7,15,2,0,45,10,102,8,1,0,0,0,1,0,0,0,2
2,12,17,4,16,17,31,36,11,9,4,4,31,20,63,24,1,0,0,0,1,0,0,0,0
2,12,15,1,12,17,44,44,8,14,2,1,39,7,110,0,1,0,0,0,1,0,0,0,2
1,12,15,1,24,20,40,40,11,12,4,4,35,22,62,35,1,0,0,1,0,0,0,0,3
31,12,9,10,10,9,2,20,2,0,2,7,7,20,0,27,1,0,1,0,0,0,0,0,1
30,12,14,2,20,19,33,36,11,8,9,2,25,16,37,59,1,0,0,0,1,0,0,0,0
29,12,18,8,12,20,29,42,10,7,8,5,30,21,77,11,1,0,0,1,0,0,0,0,0
29,12,16,12,24,24,32,51,15,8,8,8,29,28,40,30,1,0,0,1,0,0,0,0,1
29,12,16,7,24,24,37,51,15,9,10,5,37,27,35,45,1,0,0,1,0,0,0,0,0
28,12,22,4,4,2,0,6,0,0,0,2,1,5,0,27,1,1,0,0,0,0,0,0,1
28,12,13,10,16,14,18,35,6,4,6,4,20,18,79,16,1,1,0,0,0,0,0,0,0
26,12,16,4,24,23,39,48,15,10,9,4,25,16,45,45,1,0,0,0,0,0,0,1,0
26,12,16,22,24,23,19,48,15,4,7,12,28,39,20,35,1,0,0,0,0,0,0,1,1
26,12,20,1,16,20,45,45,14,13,6,1,46,18,71,39,1,0,0,0,0,0,0,1,3
24,12,17,8,18,16,25,41,-1,6,7,3,20,12,41,48,1,0,1,0,0,0,0,0,0
23,12,18,11,16,19,22,42,14,7,1,11,21,36,47,8,1,0,0,0,1,0,0,0,0
23,12,13,16,18,17,13,37,10,3,4,10,15,30,35,20,1,0,0,0,1,0,0,0,1
23,12,13,12,18,17,19,37,10,5,4,8,22,23,35,20,1,0,0,0,1,0,0,0,3
22,12,16,4,12,18,33,36,9,10,3,5,27,19,66,33,1,0,0,1,0,0,0,0,2
22,12,16,12,24,22,31,45,14,7,10,5,29,33,34,48,1,0,0,1,0,0,0,0,0
21,12,20,7,20,18,31,41,12,9,4,5,20,15,42,30,1,1,0,0,0,0,0,0,1
16,12,7,7,10,7,8,18,2,2,2,3,7,8,37,18,1,0,0,0,1,0,0,0,0
15,12,12,16,16,14,5,31,5,2,5,7,9,20,17,34,1,0,0,1,0,0,0,0,1
15,12,17,2,12,17,31,45,11,8,7,2,29,17,44,11,1,0,0,1,0,0,0,0,2
14,12,16,10,14,19,21,48,5,5,6,8,16,22,46,18,1,1,0,0,0,0,0,0,4
10,12,17,10,10,16,2,42,2,0,2,14,9,41,37,25,1,0,1,0,0,0,0,0,1
10,12,16,12,16,16,20,34,10,5,5,6,13,17,31,39,1,0,1,0,0,0,0,0,2
10,12,20,10,19,13,20,29,9,5,5,3,15,14,40,50,1,0,1,0,0,0,0,0,1
9,12,17,5,16,17,30,39,11,9,3,5,31,21,55,24,1,0,0,0,1,0,0,0,1
9,12,15,4,10,16,24,46,13,6,6,4,30,32,49,37,1,0,0,0,1,0,0,0,2
9,12,13,7,16,12,18,32,2,5,3,4,10,9,55,22,1,0,0,0,1,0,0,0,1
8,12,15,12,24,20,27,40,11,6,9,5,25,25,37,42,1,0,0,1,0,0,0,0,2
8,12,14,3,10,16,30,39,2,8,6,2,28,16,85,25,1,0,0,1,0,0,0,0,3
8,12,19,5,16,17,30,38,11,8,6,3,30,20,47,39,1,0,0,1,0,0,0,0,1
8,12,15,2,24,20,39,40,11,11,6,3,33,17,58,24,1,0,0,1,0,0,0,0,2
8,12,6,3,10,6,11,14,2,3,2,1,10,5,55,55,1,0,0,1,0,0,0,0,1
8,12,15,6,12,14,24,31,8,7,3,4,17,13,37,13,1,0,0,1,0,0,0,0,0
8,12,13,7,18,14,22,30,10,6,4,4,23,19,47,16,1,0,0,1,0,0,0,0,3
8,12,11,1,10,6,14,14,2,4,2,0,12,7,66,44,1,0,0,1,0,0,0,0,1
5,12,17,2,12,10,23,30,1,7,2,1,29,13,80,20,1,0,0,0,0,0,0,1,9
5,12,20,2,4,1,3,4,0,1,0,0,2,1,0,66,1,0,0,0,0,0,0,1,2
5,12,15,13,16,18,16,50,7,4,4,10,11,23,55,16,1,0,0,0,0,0,0,1,0
2,12,16,2,16,17,39,40,12,12,3,2,25,14,63,31,1,0,0,0,1,0,0,0,2
2,12,15,10,14,17,20,44,5,5,5,7,15,19,59,17,1,0,0,0,1,0,0,0,1
1,12,15,11,24,20,28,42,11,8,4,8,24,29,42,18,1,0,0,1,0,0,0,0,2
30,12,16,4,16,14,24,35,6,7,3,4,29,16,55,24,1,0,0,0,1,0,0,0,2
29,12,16,20,24,24,22,51,15,5,7,12,29,39,20,30,1,0,0,1,0,0,0,0,1
29,12,15,9,14,15,18,39,13,4,6,5,12,20,27,37,1,0,0,1,0,0,0,0,0
29,12,9,3,10,9,17,20,2,5,2,2,16,10,55,27,1,0,0,1,0,0,0,0,2
25,12,16,12,16,13,15,35,6,4,3,6,14,23,37,27,1,0,0,0,0,0,1,0,2
23,12,13,8,12,17,28,39,9,8,4,5,21,22,50,20,1,0,0,0,1,0,0,0,1
22,12,16,11,24,22,31,45,14,7,10,5,29,27,35,45,1,0,0,1,0,0,0,0,1
22,12,20,6,16,19,31,42,14,8,7,4,31,23,39,47,1,0,0,1,0,0,0,0,0
22,12,9,4,10,8,13,20,2,4,1,3,10,8,31,16,1,0,0,1,0,0,0,0,1
22,12,16,4,24,22,38,45,14,11,5,6,31,24,55,25,1,0,0,1,0,0,0,0,1
22,12,15,3,20,18,32,41,13,9,5,4,26,14,61,25,1,0,0,1,0,0,0,0,1
21,12,20,8,20,18,29,41,12,9,2,7,26,18,55,13,1,1,0,0,0,0,0,0,0
21,12,20,8,16,19,29,39,12,8,5,6,33,28,51,29,1,1,0,0,0,0,0,0,0
21,12,20,8,20,18,28,38,10,9,1,8,35,27,68,30,1,1,0,0,0,0,0,0,2
21,12,8,1,10,8,20,20,2,6,2,0,15,7,79,31,1,1,0,0,0,0,0,0,2
17,12,20,18,19,15,7,39,5,4,3,8,14,21,18,18,1,0,1,0,0,0,0,0,1
16,12,21,5,19,14,24,30,10,6,6,2,28,19,39,31,1,0,0,0,1,0,0,0,2
16,12,14,15,18,15,15,34,12,4,3,8,13,24,24,24,1,0,0,0,1,0,0,0,1
16,12,12,8,18,15,20,45,11,5,5,5,32,32,37,37,1,0,0,0,1,0,0,0,2
16,12,11,12,14,19,15,48,5,4,3,12,21,35,37,18,1,0,0,0,1,0,0,0,0
16,12,19,10,14,19,23,40,12,5,8,6,24,27,27,27,1,0,0,0,1,0,0,0,1
15,12,20,2,16,18,33,38,12,9,6,3,29,18,63,31,1,0,0,1,0,0,0,0,2
15,12,13,9,18,16,22,37,9,5,7,4,33,28,35,48,1,0,0,1,0,0,0,0,3
15,12,16,24,24,21,11,43,11,1,8,12,17,37,11,38,1,0,0,1,0,0,0,0,1
15,12,16,14,24,21,28,43,11,8,4,9,25,31,44,16,1,0,0,1,0,0,0,0,2
15,12,16,3,12,17,31,33,9,9,4,4,25,17,55,33,1,0,0,1,0,0,0,0,3
14,12,9,9,10,7,6,17,2,1,3,3,7,9,18,37,1,1,0,0,0,0,0,0,2
13,12,13,5,16,14,24,30,5,6,6,2,18,6,71,24,1,0,0,0,0,1,0,0,0
10,12,17,3,12,11,25,26,7,8,1,2,19,10,55,11,1,0,1,0,0,0,0,0,3
9,12,16,5,16,17,31,46,15,9,4,4,29,14,71,24,1,0,0,0,1,0,0,0,0
9,12,15,18,18,14,8,42,8,2,2,10,15,35,16,24,1,0,0,0,1,0,0,0,2
9,12,12,2,16,13,29,30,5,8,5,0,26,10,51,51,1,0,0,0,1,0,0,0,1
8,12,15,5,12,20,33,42,10,10,3,7,25,26,66,22,1,0,0,1,0,0,0,0,1
8,12,15,5,24,20,34,40,11,8,10,2,32,21,40,47,1,0,0,1,0,0,0,0,0
8,12,18,2,14,12,22,30,9,6,4,2,20,7,37,46,1,0,0,1,0,0,0,0,1
8,12,12,2,22,16,31,33,10,8,7,1,26,10,55,47,1,0,0,1,0,0,0,0,2
7,12,19,2,20,16,32,33,9,10,2,4,30,18,62,14,1,1,0,0,0,0,0,0,1
7,12,15,8,10,18,18,42,15,5,3,10,19,38,37,13,1,1,0,0,0,0,0,0,1
6,12,15,12,12,14,3,35,3,1,0,13,10,41,11,0,1,0,0,0,0,1,0,0,0
4,12,20,4,20,16,28,35,9,8,4,4,24,13,66,37,1,0,0,0,0,0,1,0,2
3,12,18,8,14,16,20,36,8,5,5,6,17,15,55,37,1,0,1,0,0,0,0,0,1
3,12,17,3,12,10,20,25,7,6,2,2,18,12,88,11,1,0,1,0,0,0,0,0,5
3,12,0,15,26,10,16,30,9,4,4,2,13,5,47,63,1,0,1,0,0,0,0,0,3
2,12,11,2,16,16,32,34,10,10,2,4,30,12,63,16,1,0,0,0,1,0,0,0,2
2,12,17,5,16,12,20,29,2,7,2,3,19,7,66,11,1,0,0,0,1,0,0,0,2
2,12,12,7,10,18,21,40,17,5,6,7,19,24,44,22,1,0,0,0,1,0,0,0,0
2,12,11,5,16,30,55,73,19,16,7,7,36,18,63,24,1,0,0,0,1,0,0,0,2
2,12,11,2,16,30,64,72,19,19,7,4,43,14,86,24,1,0,0,0,1,0,0,0,4
1,12,15,5,24,20,34,40,11,8,10,2,32,21,35,55,1,0,0,1,0,0,0,0,2
1,12,14,1,12,15,30,30,9,9,3,3,35,14,77,0,1,0,0,1,0,0,0,0,1
1,12,17,4,22,16,29,33,10,9,2,5,19,12,37,37,1,0,0,1,0,0,0,0,0
1,12,19,6,14,11,13,29,8,3,4,4,12,13,22,44,1,0,0,1,0,0,0,0,1
1,12,17,3,24,20,35,42,11,9,8,3,22,13,69,27,1,0,0,1,0,0,0,0,0
1,12,16,17,18,14,12,30,10,3,3,8,10,24,30,11,1,0,0,1,0,0,0,0,0
1,12,16,5,12,16,24,41,10,7,3,6,16,17,66,11,1,0,0,1,0,0,0,0,2
30,12,16,7,18,14,19,30,10,5,4,5,14,14,34,34,1,0,0,0,1,0,0,0,5
30,12,18,2,4,2,4,4,0,1,1,0,2,1,55,0,1,0,0,0,1,0,0,0,3
30,12,9,7,10,9,11,20,2,3,2,4,9,11,41,27,1,0,0,0,1,0,0,0,1
29,12,16,10,12,20,14,42,10,4,2,14,13,41,33,11,1,0,0,1,0,0,0,0,1
29,12,16,12,12,20,10,42,10,2,4,14,15,44,11,0,1,0,0,1,0,0,0,0,0
26,12,16,2,12,19,38,39,9,11,5,3,41,15,66,22,1,0,0,0,0,0,0,1,1
26,12,16,9,12,19,18,39,9,5,3,11,18,31,44,11,1,0,0,0,0,0,0,1,0
