Day,Month,Hour,League_Rank_1,League_Rank_2,Total_teams,Games_played_1,Games_played_2,Points_1,Points_2,Max_points,Min_points,Won_1,Draw_1,Lost_1,Won_2,Draw_2,Lost_2,Goals_Scored_1,Goals_Scored_2,Goals_Rec_1,Goal_Rec_2,Win_Perc_1,Win_Perc_2,Draw_Perc_1,Draw_Perc_2,Avrage_FT_Goal,Average_HT_Goal,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Result
19,8,18,7,3,18,1,1,3,3,6,0,1,0,0,1,0,0,1,5,0,0,39,91,46,6,1.66,0.83,0,0,0,1,0,0,0,Away
18,8,17,13,5,16,4,4,2,6,12,0,0,2,2,1,3,0,3,3,8,2,27,69,18,11,2.0,0.33,0,0,1,0,0,0,0,Away
18,8,19,6,5,16,3,3,5,5,12,0,1,2,0,1,2,0,3,7,2,3,82,82,13,8,3.0,1.66,0,0,1,0,0,0,0,Home
12,8,19,12,11,16,2,2,1,2,9,0,0,1,1,0,2,0,3,2,4,2,8,47,63,16,3.16,1.33,0,0,0,1,0,0,0,Home
12,8,16,1,13,16,16,16,36,16,36,9,10,6,0,4,4,8,30,15,11,21,77,26,26,51,3.83,2.66,0,0,0,1,0,0,0,Home
12,8,15,6,2,10,3,3,4,6,9,1,1,1,1,2,0,1,6,8,5,4,41,27,0,55,3.33,1.0,0,0,0,1,0,0,0,Home
11,8,17,5,9,16,2,2,4,3,6,0,1,1,0,1,0,1,1,1,0,3,39,31,31,16,3.16,1.5,0,0,1,0,0,0,0,Home
6,8,19,7,6,14,2,2,4,4,5,1,1,1,0,1,1,0,3,5,2,4,46,27,27,37,3.83,1.5,0,1,0,0,0,0,0,Home
4,8,16,5,2,12,1,1,3,3,3,0,1,0,0,1,0,0,3,3,2,1,44,99,11,11,2.66,0.83,0,0,1,0,0,0,0,Away
4,8,23,3,1,20,17,17,30,34,34,11,8,6,3,10,4,3,18,28,8,12,61,55,25,25,2.16,0.66,0,0,1,0,0,0,0,Home
3,8,19,7,4,16,1,1,1,3,3,0,0,1,0,1,0,0,2,3,2,2,8,39,55,31,3.33,1.83,1,0,0,0,0,0,0,Draw
26,8,20,2,10,10,4,4,10,1,13,1,3,1,0,0,1,3,9,2,2,9,49,25,49,13,1.83,0.66,0,0,0,1,0,0,0,Draw
26,8,19,4,14,16,4,4,10,3,12,0,3,1,0,0,3,1,10,5,2,8,37,25,13,13,4.5,1.66,0,0,0,1,0,0,0,Home
26,8,15,2,4,18,2,2,6,4,7,0,2,0,0,1,1,0,9,6,1,2,55,48,14,27,3.33,1.33,0,0,0,1,0,0,0,Draw
26,8,13,4,1,16,4,4,10,12,12,1,3,1,0,4,0,0,10,13,3,4,46,55,13,13,2.16,1.0,0,0,0,1,0,0,0,Home
25,8,20,4,3,10,4,4,10,10,10,1,3,1,0,3,1,0,8,8,3,2,27,69,17,19,3.5,1.5,0,0,1,0,0,0,0,Home
20,8,20,16,5,18,1,1,0,3,6,0,0,0,1,1,0,0,2,2,3,0,14,55,41,27,1.66,0.66,0,1,0,0,0,0,0,Away
20,8,17,13,9,16,3,3,3,4,12,1,0,3,0,1,1,1,2,3,2,1,41,55,18,13,2.16,1.33,0,1,0,0,0,0,0,Home
20,8,18,2,10,16,17,17,37,20,42,12,11,4,2,5,5,7,34,20,18,22,47,39,24,24,3.66,1.83,0,1,0,0,0,0,0,Home
19,8,17,5,11,16,3,3,7,3,12,0,2,1,0,1,0,2,7,5,1,4,37,25,13,17,3.0,1.0,0,0,0,1,0,0,0,Home
17,8,17,16,13,18,2,2,1,2,7,1,0,1,1,0,2,0,2,1,6,1,41,48,19,14,2.5,1.5,1,0,0,0,0,0,0,Home
15,8,11,4,1,18,21,21,32,48,48,19,9,5,7,15,3,3,28,35,23,15,90,48,12,13,2.66,1.83,0,0,0,0,0,0,1,Draw
15,8,3,8,20,23,24,23,36,23,48,16,10,6,8,6,5,12,46,29,40,38,33,22,55,11,3.0,1.0,0,0,0,0,0,0,1,Draw
11,8,17,5,4,16,2,2,4,4,9,0,1,1,0,1,1,0,3,3,2,2,39,39,24,31,2.16,0.83,0,0,1,0,0,0,0,Draw
5,8,1,7,18,20,17,16,26,14,34,11,7,5,5,3,5,8,21,17,13,19,42,49,25,18,2.0,0.83,0,0,0,1,0,0,0,Draw
31,8,19,2,8,10,29,29,67,32,70,15,21,4,4,9,5,15,57,30,19,39,73,49,25,0,2.5,0.66,1,0,0,0,0,0,0,Away
26,8,17,1,9,14,6,6,13,7,13,2,4,1,1,2,1,3,13,6,4,6,73,27,9,37,3.16,1.83,0,0,0,1,0,0,0,Home
26,8,14,3,11,16,5,5,15,6,15,0,5,0,0,2,0,3,7,12,1,12,81,44,15,22,2.16,0.66,0,0,0,1,0,0,0,Home
26,8,19,3,6,14,6,6,11,9,13,2,3,2,1,2,3,1,11,8,5,6,73,27,27,46,2.83,1.16,0,0,0,1,0,0,0,Home
26,8,3,23,13,23,24,25,17,34,54,17,3,8,13,9,7,9,34,40,44,49,30,11,30,20,3.16,1.33,0,0,0,1,0,0,0,Away
25,8,16,12,1,12,4,4,2,12,12,2,0,2,2,4,0,0,5,9,7,1,22,99,33,11,2.33,1.0,0,0,1,0,0,0,0,Away
25,8,21,1,16,18,2,2,6,0,6,0,2,0,0,0,0,2,8,2,2,4,96,48,7,27,2.83,0.83,0,0,1,0,0,0,0,Away
23,8,23,3,17,20,19,19,37,19,42,15,11,4,4,5,4,10,29,20,15,39,42,37,37,18,2.83,1.16,0,0,0,0,1,0,0,Home
21,8,19,6,17,18,2,3,4,1,7,1,1,1,0,0,1,2,3,2,1,6,103,35,11,12,1.33,0.33,0,0,0,0,0,1,0,Home
19,8,17,2,6,12,2,2,6,4,6,0,2,0,0,1,1,0,9,3,0,1,99,66,0,22,3.66,0.66,0,0,0,1,0,0,0,Draw
19,8,11,12,4,18,21,22,26,33,49,21,7,5,9,9,6,7,26,29,30,24,35,35,41,20,3.33,1.83,0,0,0,1,0,0,0,Away
19,8,15,6,5,18,1,1,3,3,6,0,1,0,0,1,0,0,3,5,2,1,35,48,27,27,2.83,1.5,0,0,0,1,0,0,0,Draw
17,8,17,12,4,12,4,4,0,7,12,0,0,0,4,2,1,1,1,4,8,3,33,22,22,0,1.5,1.16,1,0,0,0,0,0,0,Draw
17,8,19,9,8,10,28,27,24,29,66,15,6,6,16,8,5,14,21,27,54,36,41,27,0,14,2.16,0.83,1,0,0,0,0,0,0,Away
13,8,18,4,2,16,16,16,31,36,39,9,9,4,3,11,3,2,27,34,17,18,55,71,16,31,2.66,1.66,0,1,0,0,0,0,0,Draw
12,8,18,1,14,16,3,3,9,3,9,0,3,0,0,1,0,2,7,2,1,6,85,49,-3,12,2.83,1.66,0,0,0,1,0,0,0,Home
5,8,2,22,7,23,21,22,17,35,50,13,4,5,12,10,5,7,25,43,36,36,8,55,11,17,2.5,0.83,0,0,0,1,0,0,0,Home
4,8,19,9,12,14,2,2,2,1,5,1,0,2,0,0,1,1,1,2,1,3,64,37,37,27,2.16,0.83,0,0,1,0,0,0,0,Home
3,8,20,4,5,10,1,1,1,1,3,0,0,1,0,0,1,0,1,1,1,1,27,69,27,41,3.5,1.5,1,0,0,0,0,0,0,Home
26,8,14,10,2,16,4,4,4,12,13,1,1,1,2,4,0,0,3,8,4,1,41,55,17,11,1.83,0.83,0,0,0,1,0,0,0,Away
26,8,1,6,15,23,24,25,42,29,54,17,12,6,6,9,2,14,45,38,30,50,55,44,33,11,3.0,2.0,0,0,0,1,0,0,0,Home
25,8,17,5,10,16,4,4,8,4,12,0,2,2,0,0,4,0,6,4,2,4,70,20,19,8,2.33,0.66,0,0,1,0,0,0,0,Home
23,8,1,5,7,20,20,20,36,29,42,15,10,6,4,8,5,7,23,16,9,16,61,37,25,55,2.83,0.66,0,0,0,0,1,0,0,Draw
23,8,1,4,12,20,20,20,36,22,42,15,10,6,4,5,7,8,30,18,15,26,61,37,37,37,2.16,0.5,0,0,0,0,1,0,0,Home
22,8,16,7,4,16,5,5,6,8,9,1,1,3,1,2,2,1,5,4,3,5,34,17,34,34,1.66,0.33,0,0,0,0,0,0,1,Draw
20,8,19,8,1,10,28,27,32,67,67,15,9,5,14,21,4,2,30,68,37,13,41,55,19,-11,3.0,1.5,0,1,0,0,0,0,0,Away
19,8,11,1,2,18,22,21,49,40,49,21,15,4,3,12,4,5,36,29,16,16,90,69,11,14,1.83,0.33,0,0,0,1,0,0,0,Away
19,8,10,7,14,18,22,21,32,23,49,21,9,5,8,6,5,10,30,36,29,39,48,27,11,18,2.66,1.33,0,0,0,1,0,0,0,Home
19,8,0,11,2,23,24,23,33,47,48,16,9,6,9,15,2,6,38,45,47,23,27,92,27,0,2.66,0.83,0,0,0,1,0,0,0,Draw
18,8,12,14,3,16,18,17,16,36,39,8,4,4,10,11,3,3,22,42,31,15,24,71,39,24,4.33,1.66,0,0,1,0,0,0,0,Away
18,8,17,4,3,16,4,4,7,8,9,1,2,1,1,2,2,0,4,2,3,0,61,61,17,14,3.5,1.66,0,0,1,0,0,0,0,Away
18,8,21,12,8,23,23,25,32,37,48,16,9,5,9,10,7,8,26,48,26,42,39,52,16,12,3.16,1.33,0,0,1,0,0,0,0,Home
16,8,20,12,5,18,2,2,3,4,7,1,1,0,1,1,1,0,3,5,3,1,27,55,15,17,2.66,1.16,0,0,0,0,1,0,0,Away
15,8,11,13,18,18,20,20,23,19,48,19,6,5,9,5,4,11,35,24,37,38,35,14,9,15,2.16,1.0,0,0,0,0,0,0,1,Away
15,8,11,3,15,18,20,21,39,21,48,19,12,3,5,5,6,10,29,17,16,24,62,20,13,9,2.16,0.83,0,0,0,0,0,0,1,Draw
15,8,11,6,11,18,21,20,30,27,48,19,7,9,5,8,3,9,25,26,25,25,26,52,33,26,3.0,1.0,0,0,0,0,0,0,1,Home
15,8,11,2,14,18,21,21,40,23,48,19,12,4,5,7,2,12,31,23,19,32,55,41,16,15,2.0,0.33,0,0,0,0,0,0,1,Away
12,8,20,3,9,10,2,2,6,1,7,1,2,0,0,0,1,1,6,2,0,5,82,82,55,55,2.5,1.33,0,0,0,1,0,0,0,Draw
10,8,18,16,7,16,17,17,7,26,38,7,1,4,12,8,2,7,15,28,37,23,16,47,55,8,3.16,1.83,1,0,0,0,0,0,0,Home
10,8,15,15,10,16,2,2,0,2,6,0,0,0,2,0,2,0,1,1,3,1,27,69,18,14,2.16,0.83,1,0,0,0,0,0,0,Draw
5,8,23,1,12,12,3,3,9,0,9,0,3,0,0,0,0,3,7,1,2,5,88,66,18,12,2.33,0.83,0,0,0,1,0,0,0,Home
5,8,23,12,16,20,17,17,20,18,35,13,5,5,7,3,9,5,18,17,24,23,13,18,18,37,3.16,0.66,0,0,0,1,0,0,0,Draw
5,8,11,16,6,18,20,20,18,29,44,16,4,6,10,7,8,5,16,24,24,24,20,55,19,12,3.0,1.5,0,0,0,1,0,0,0,Home
5,8,10,9,8,18,19,18,26,27,44,13,7,5,7,8,3,7,25,25,24,22,58,58,26,26,2.5,0.66,0,0,0,1,0,0,0,Home
5,8,23,4,6,23,21,21,41,36,48,16,13,2,6,10,6,5,42,44,22,35,59,68,14,17,3.33,0.83,0,0,0,1,0,0,0,Home
5,8,4,8,15,23,19,21,34,27,47,13,9,7,3,8,3,10,30,29,25,34,40,30,14,18,2.66,0.33,0,0,0,1,0,0,0,Home
5,8,14,4,2,16,3,3,5,7,9,0,1,2,0,2,1,0,4,4,2,1,39,39,31,24,1.83,0.83,0,0,0,1,0,0,0,Away
4,8,20,11,17,20,16,15,20,16,34,11,5,5,6,4,4,7,17,16,21,19,42,37,42,30,2.33,1.33,0,0,1,0,0,0,0,Draw
3,8,17,1,8,16,2,2,6,3,6,0,2,0,0,1,0,1,2,2,0,2,31,55,47,55,2.0,0.83,1,0,0,0,0,0,0,Home
3,8,17,3,1,12,2,2,6,6,6,0,2,0,0,2,0,0,2,5,0,0,77,99,22,11,1.33,0.66,1,0,0,0,0,0,0,Home
2,8,17,3,8,16,2,2,4,2,7,0,1,1,0,0,2,0,3,2,2,2,79,79,16,48,2.66,1.33,0,0,0,0,1,0,0,Draw
2,8,12,10,5,16,14,13,18,24,31,8,5,3,6,7,3,3,20,28,18,16,42,59,16,15,3.0,1.16,0,0,0,0,1,0,0,Away
29,8,16,5,10,12,23,24,37,20,53,18,10,7,6,5,5,14,30,24,28,43,44,22,33,0,2.83,1.16,0,0,0,0,0,0,1,Away
27,8,18,13,9,14,7,6,5,8,16,4,1,2,4,2,2,2,9,9,11,10,46,46,37,27,2.5,1.5,0,1,0,0,0,0,0,Away
26,8,20,3,4,20,21,21,42,37,45,15,12,6,3,10,7,4,28,31,12,15,68,68,30,30,2.0,1.16,0,0,0,1,0,0,0,Draw
26,8,15,8,9,12,2,2,3,3,9,0,1,0,1,1,0,1,3,2,2,4,66,22,22,11,3.0,2.0,0,0,0,1,0,0,0,Home
25,8,11,15,18,18,2,2,0,0,6,0,0,0,2,0,0,2,1,1,4,7,48,48,14,20,2.83,1.16,0,0,1,0,0,0,0,Home
25,8,12,3,4,16,19,18,38,36,39,11,11,5,3,11,3,4,32,47,18,21,59,77,11,15,2.83,1.16,0,0,1,0,0,0,0,Away
24,8,0,6,15,20,19,17,33,20,42,15,10,3,6,5,5,7,36,22,26,27,55,25,25,30,2.83,1.83,1,0,0,0,0,0,0,Draw
24,8,11,7,10,18,23,23,35,31,49,21,10,5,8,8,7,8,31,25,29,27,48,48,18,8,2.66,1.0,1,0,0,0,0,0,0,Draw
24,8,17,14,13,18,3,3,2,3,7,1,0,2,1,1,0,2,1,3,2,4,41,41,15,14,4.33,2.5,1,0,0,0,0,0,0,Home
19,8,17,1,5,16,18,18,38,32,38,10,11,5,2,9,5,4,28,35,17,21,66,51,15,14,2.83,1.0,0,0,0,1,0,0,0,Home
19,8,0,2,8,12,4,4,10,4,13,2,3,1,0,1,1,2,8,2,3,3,77,66,19,11,3.5,1.33,0,0,0,1,0,0,0,Home
19,8,11,9,15,18,23,23,32,24,50,21,9,5,9,6,6,11,31,23,35,32,48,27,9,12,3.33,1.83,0,0,0,1,0,0,0,Home
19,8,14,7,8,16,17,17,26,25,39,12,7,5,5,7,4,6,30,29,21,17,31,55,16,17,2.16,1.16,0,0,0,1,0,0,0,Away
19,8,11,17,14,18,1,1,0,0,6,0,0,0,1,0,0,1,0,2,4,3,27,48,20,27,3.5,1.5,0,0,0,1,0,0,0,Home
19,8,11,12,4,12,23,23,16,36,53,16,3,7,13,10,6,7,21,35,42,28,11,33,11,22,3.16,1.5,0,0,0,1,0,0,0,Home
19,8,11,6,1,12,23,23,32,53,53,16,8,8,7,17,2,4,30,46,26,19,22,99,16,8,2.33,0.33,0,0,0,1,0,0,0,Away
18,8,21,14,3,16,14,14,12,21,29,4,3,3,8,6,3,5,16,20,19,16,26,34,18,13,1.83,0.83,0,0,1,0,0,0,0,Away
18,8,19,12,11,16,3,3,2,3,12,0,0,2,1,0,3,0,3,2,6,2,51,7,37,51,3.0,1.33,0,0,1,0,0,0,0,Draw
18,8,20,17,14,20,18,18,18,20,38,14,4,6,8,5,5,8,18,19,23,27,13,30,25,49,2.0,1.16,0,0,1,0,0,0,0,Home
17,8,17,8,3,12,3,3,3,6,6,0,1,0,2,2,0,1,3,5,5,3,55,33,11,22,3.33,1.66,1,0,0,0,0,0,0,Away
17,8,15,4,9,12,3,3,4,3,6,0,1,1,1,1,0,2,6,3,4,6,44,22,12,16,3.16,1.0,1,0,0,0,0,0,0,Home
17,8,20,15,12,18,1,1,0,0,3,0,0,0,1,0,0,1,0,0,2,1,35,20,14,14,2.0,0.16,1,0,0,0,0,0,0,Draw
13,8,1,5,17,20,3,3,7,2,12,0,2,1,0,0,2,1,4,2,0,3,49,18,30,37,3.0,1.83,0,1,0,0,0,0,0,Home
13,8,19,10,9,14,3,3,4,4,8,1,1,1,1,1,1,1,7,3,7,2,47,47,18,17,2.16,0.66,0,1,0,0,0,0,0,Home
12,8,18,2,10,14,3,3,9,4,10,0,3,0,0,1,1,1,7,5,0,5,77,42,17,26,1.66,0.66,0,0,0,1,0,0,0,Home
12,8,17,1,5,10,3,3,7,5,7,1,2,1,0,1,2,0,10,5,2,3,41,27,9,18,4.0,2.16,0,0,0,1,0,0,0,Home
12,8,17,8,2,16,2,2,3,6,9,0,1,0,1,2,0,0,4,9,2,3,20,80,9,13,3.0,0.83,0,0,0,1,0,0,0,Away
12,8,13,8,3,16,2,2,3,4,9,0,1,0,1,1,1,0,4,5,6,1,55,44,14,14,3.0,1.5,0,0,0,1,0,0,0,Away
12,8,1,20,2,23,24,22,23,44,48,16,6,5,13,14,2,6,35,44,48,23,47,71,16,16,2.83,1.33,0,0,0,1,0,0,0,Away
11,8,19,12,5,16,3,3,3,6,9,0,1,0,2,2,0,1,2,3,5,2,61,37,16,18,2.16,1.0,0,0,1,0,0,0,0,Home
11,8,10,18,6,18,19,20,16,29,45,16,4,4,11,8,5,7,20,26,36,24,14,41,17,14,3.0,1.0,0,0,1,0,0,0,0,Home
11,8,11,5,9,18,20,20,29,28,45,16,8,5,7,7,7,6,26,22,22,21,27,27,20,41,3.5,1.33,0,0,1,0,0,0,0,Home
10,8,12,1,5,16,16,16,33,28,33,8,9,6,1,8,4,4,39,23,25,15,63,31,24,63,1.83,1.0,1,0,0,0,0,0,0,Home
9,8,1,1,3,3,1,1,3,0,3,0,1,0,0,0,0,1,3,1,2,2,35,27,19,8,2.16,1.5,0,0,0,0,1,0,0,Draw
7,8,0,5,4,20,16,16,27,29,35,13,8,3,5,8,5,3,30,22,24,12,61,55,37,30,2.83,1.83,0,0,0,0,0,1,0,Away
5,8,19,13,4,16,17,17,15,30,36,7,3,6,8,9,3,5,17,32,26,18,31,79,47,16,2.33,1.0,0,0,0,1,0,0,0,Draw
5,8,3,10,18,23,22,23,31,23,50,13,9,4,9,6,5,12,31,34,39,46,37,49,37,37,2.66,1.16,0,0,0,1,0,0,0,Home
5,8,11,2,4,18,20,20,38,30,45,13,11,5,4,8,6,6,29,26,17,21,62,41,12,18,2.0,0.5,0,0,0,1,0,0,0,Home
4,8,19,11,5,18,1,1,1,1,3,0,0,1,0,0,1,0,0,1,0,1,35,62,9,9,2.33,1.0,0,0,1,0,0,0,0,Home
4,8,16,6,1,12,20,21,24,53,53,16,8,6,6,17,2,2,35,45,28,12,33,88,22,9,3.33,1.66,0,0,1,0,0,0,0,Draw
4,8,19,9,16,16,1,1,1,0,4,0,0,1,0,0,0,1,0,0,0,4,55,55,18,17,2.5,1.16,0,0,1,0,0,0,0,Home
4,8,12,14,12,16,1,1,0,0,3,0,0,0,1,0,0,1,0,1,1,2,47,71,31,8,3.5,1.5,0,0,1,0,0,0,0,Away
3,8,17,3,10,10,1,1,3,0,3,0,1,0,0,0,0,1,2,0,0,4,82,27,14,12,3.0,1.83,1,0,0,0,0,0,0,Home
3,8,17,3,9,14,4,4,6,4,7,0,1,3,0,1,1,2,3,4,2,4,27,18,37,73,2.5,1.0,1,0,0,0,0,0,0,Home
2,8,20,4,7,18,1,1,1,1,3,0,0,1,0,0,1,0,1,1,1,1,96,55,17,11,1.5,0.5,0,0,0,0,1,0,0,Draw
2,8,17,1,7,16,3,3,7,3,7,0,2,1,0,1,0,2,6,3,0,6,63,39,11,22,2.0,0.83,0,0,0,0,1,0,0,Home
31,8,11,18,14,18,24,23,21,27,52,21,6,3,15,7,6,10,26,26,42,32,35,20,41,20,3.5,1.16,1,0,0,0,0,0,0,Away
30,8,16,9,10,16,5,5,6,6,12,1,1,3,1,1,3,1,5,6,3,5,49,49,12,17,2.83,0.5,0,0,0,0,1,0,0,Home
30,8,0,1,2,12,6,6,14,13,14,3,4,2,0,4,1,1,10,8,3,7,77,33,13,18,2.16,1.66,0,0,0,0,1,0,0,Draw
30,8,1,18,13,23,23,25,27,36,54,17,7,6,10,11,3,11,39,35,40,39,63,31,8,31,3.33,1.66,0,0,0,0,1,0,0,Away
30,8,1,2,17,23,26,25,52,28,54,17,16,4,6,7,7,11,49,41,26,37,73,13,13,37,4.5,1.83,0,0,0,0,1,0,0,Home
27,8,2,10,12,23,23,24,37,35,54,20,10,7,6,10,5,9,35,31,34,26,77,42,17,42,2.66,1.33,0,1,0,0,0,0,0,Away
26,8,0,15,21,26,3,3,3,2,7,1,0,3,0,0,2,1,0,0,0,1,47,16,47,16,1.66,0.5,0,0,0,1,0,0,0,Draw
26,8,21,1,11,16,14,14,29,17,29,4,8,5,1,6,3,5,25,20,6,22,63,39,39,24,2.83,1.66,0,0,0,1,0,0,0,Home
26,8,16,4,1,12,24,23,38,50,50,18,11,5,8,15,5,3,41,42,30,18,33,88,33,11,2.33,1.5,0,0,0,1,0,0,0,Away
26,8,17,2,12,16,19,19,40,22,41,11,12,4,3,5,7,7,32,30,13,27,71,39,24,31,2.66,1.33,0,0,0,1,0,0,0,Home
26,8,2,20,8,23,25,26,24,38,54,17,6,6,13,11,5,10,31,36,42,44,37,37,18,9,3.16,1.33,0,0,0,1,0,0,0,Away
26,8,13,5,7,18,2,2,4,3,6,0,1,1,0,1,0,1,4,3,3,2,75,35,14,35,4.0,2.33,0,0,0,1,0,0,0,Away
26,8,11,13,3,18,22,23,26,40,52,21,7,5,10,12,4,7,26,33,32,23,41,35,35,20,1.5,0.5,0,0,0,1,0,0,0,Draw
25,8,17,4,2,12,5,4,8,12,15,1,2,2,1,4,0,0,5,4,4,0,33,88,22,11,3.16,2.0,0,0,1,0,0,0,0,Draw
25,8,15,1,2,16,17,17,44,37,44,11,14,2,1,11,4,2,30,27,10,10,86,79,8,16,2.0,1.16,0,0,1,0,0,0,0,Draw
25,8,11,2,8,18,22,23,43,35,49,21,13,4,5,10,5,8,31,33,17,35,71,46,13,13,3.16,1.33,0,0,1,0,0,0,0,Home
25,8,19,13,16,18,2,2,3,1,6,0,1,0,1,0,1,1,3,1,5,4,27,20,20,27,2.5,1.0,0,0,1,0,0,0,0,Away
24,8,17,9,2,16,5,5,7,13,15,0,2,1,2,4,1,0,6,11,7,3,37,66,22,15,2.0,1.16,1,0,0,0,0,0,0,Draw
24,8,17,6,2,12,5,5,6,12,12,1,1,3,1,4,0,1,5,11,5,2,33,88,33,11,3.0,1.5,1,0,0,0,0,0,0,Away
24,8,18,13,7,14,6,6,4,8,13,2,1,1,4,1,5,0,7,4,15,3,18,18,37,73,2.33,1.5,1,0,0,0,0,0,0,Away
24,8,19,16,11,20,1,1,0,1,3,0,0,0,1,0,1,0,1,0,2,0,68,55,14,11,2.83,1.66,1,0,0,0,0,0,0,Home
24,8,19,4,8,20,1,1,3,3,3,0,1,0,0,1,0,0,2,1,1,0,30,25,19,14,1.66,0.33,1,0,0,0,0,0,0,Away
23,8,1,11,5,18,6,6,7,10,16,2,2,1,3,3,1,2,7,11,8,6,55,62,41,14,2.33,1.0,0,0,0,0,1,0,0,Home
23,8,3,14,2,18,5,5,5,12,13,2,1,2,2,4,0,1,4,10,7,6,55,27,35,27,2.0,1.0,0,0,0,0,1,0,0,Draw
23,8,1,9,8,20,20,20,26,26,42,15,7,5,8,7,5,8,20,22,24,17,25,37,30,37,2.0,0.5,0,0,0,0,1,0,0,Home
20,8,21,7,9,16,13,12,20,18,29,4,5,5,3,4,6,2,11,14,11,11,47,31,31,47,2.33,1.66,0,1,0,0,0,0,0,Away
20,8,19,25,5,26,1,1,0,3,6,0,0,0,1,1,0,0,0,1,1,0,55,37,18,17,2.16,1.5,0,1,0,0,0,0,0,Home
20,8,18,12,14,14,5,6,5,2,13,2,1,2,2,0,2,4,5,7,9,11,14,27,11,18,2.0,0.33,0,1,0,0,0,0,0,Draw
19,8,17,6,16,16,18,18,30,10,38,10,9,3,6,2,4,12,29,16,31,37,63,8,16,16,2.83,1.66,0,0,0,1,0,0,0,Draw
19,8,13,9,13,14,5,5,6,4,12,1,1,3,1,1,1,3,5,7,6,12,18,18,46,37,1.33,0.5,0,0,0,1,0,0,0,Home
19,8,16,17,8,18,1,1,0,3,6,0,0,0,1,1,0,0,0,1,2,0,35,27,7,35,1.16,0.66,0,0,0,1,0,0,0,Home
19,8,19,3,5,14,4,4,8,7,8,1,2,2,0,2,1,1,5,8,3,7,64,27,37,37,1.66,0.83,0,0,0,1,0,0,0,Home
19,8,18,3,10,12,4,4,8,3,13,2,2,2,0,1,0,3,8,4,4,6,55,55,33,33,2.5,0.33,0,0,0,1,0,0,0,Draw
19,8,0,13,3,23,23,24,30,47,48,16,9,3,11,14,5,5,32,48,39,31,39,58,15,8,2.83,0.66,0,0,0,1,0,0,0,Home
18,8,18,1,11,16,5,5,13,5,13,0,4,1,0,1,2,2,11,6,1,5,68,84,15,16,1.33,0.66,0,0,1,0,0,0,0,Away
16,8,1,22,7,23,20,21,21,37,48,16,5,6,9,10,7,4,33,34,38,27,46,37,46,27,2.66,1.33,0,0,0,0,1,0,0,Home
15,8,11,12,8,12,22,22,16,27,53,16,3,7,12,7,6,9,21,34,41,40,44,22,11,13,4.0,1.5,0,0,0,0,0,0,1,Away
15,8,11,3,7,12,22,22,36,29,53,16,10,6,6,7,8,7,34,28,26,25,66,22,11,15,2.16,0.83,0,0,0,0,0,0,1,Away
15,8,11,8,12,18,21,20,29,26,48,19,8,5,8,7,5,8,27,25,33,26,41,35,14,41,2.5,1.0,0,0,0,0,0,0,1,Home
15,8,11,6,1,12,22,22,30,53,53,16,8,6,8,17,2,3,24,44,24,14,33,88,22,11,2.5,1.5,0,0,0,0,0,0,1,Home
15,8,12,5,15,16,17,17,28,15,39,8,8,4,5,4,3,10,24,22,18,31,31,24,55,31,3.5,1.66,0,0,0,0,0,0,1,Draw
12,8,14,9,5,16,16,16,22,28,36,9,6,4,6,8,4,4,24,24,17,14,51,68,42,8,2.16,1.33,0,0,0,1,0,0,0,Home
12,8,4,5,11,23,20,23,37,30,48,16,10,7,3,8,6,9,33,36,25,46,46,27,46,18,3.83,1.83,0,0,0,1,0,0,0,Away
12,8,0,14,16,23,22,22,29,27,48,16,7,8,7,8,3,11,36,29,35,37,34,59,42,0,3.83,1.16,0,0,0,1,0,0,0,Away
12,8,0,8,17,23,23,22,36,27,48,16,10,6,7,7,6,9,30,39,29,33,40,30,30,30,2.33,1.0,0,0,0,1,0,0,0,Home
11,8,10,10,3,18,19,19,27,36,45,16,8,3,8,11,3,5,25,27,23,15,62,75,27,14,4.5,2.33,0,0,1,0,0,0,0,Away
10,8,17,10,3,12,1,1,0,3,3,0,0,0,1,1,0,0,0,3,2,1,33,55,22,0,3.83,1.5,1,0,0,0,0,0,0,Home
10,8,15,4,7,12,1,1,3,0,3,0,1,0,0,0,0,1,2,1,0,2,66,44,22,22,2.16,0.33,1,0,0,0,0,0,0,Draw
10,8,11,17,2,18,20,20,17,40,45,16,4,5,11,12,4,4,19,30,30,17,48,35,14,27,3.0,1.5,1,0,0,0,0,0,0,Home
9,8,1,12,9,14,4,4,2,4,15,1,0,2,2,1,1,2,1,10,6,10,18,64,27,0,2.66,1.16,0,0,0,0,1,0,0,Away
6,8,1,3,4,14,5,5,10,8,12,1,3,1,1,2,2,1,6,11,4,4,55,37,18,37,2.5,0.83,0,1,0,0,0,0,0,Away
6,8,17,15,14,16,2,2,0,1,9,0,0,0,2,0,1,1,1,0,5,2,20,50,15,19,2.0,0.66,0,1,0,0,0,0,0,Draw
6,8,17,9,12,18,1,1,1,1,4,0,0,1,0,0,1,0,1,0,1,0,48,35,8,17,1.16,0.5,0,1,0,0,0,0,0,Draw
5,8,18,1,10,14,3,3,9,3,9,0,3,0,0,1,0,2,7,4,0,6,110,37,15,14,2.16,0.5,0,0,0,1,0,0,0,Home
